id,class,relevant_words
86,aggressive,"[""aproveitadora"", ""podre"", ""esquerdalhas"", ""nojentos""]"
86,hate,"[""podre"", ""esquerdalhas nojentos""]"
86,political,"[""senador Humberto Costa"", ""esquerdalhas""]"
87,aggressive,"[""sem noção"", ""porra""]"
87,other,"[""sem noção"", ""porra""]"
93,aggressive,"[""fanatismo"", ""bovídeos""]"
93,hate,"[""bovídeos""]"
93,political,"[""governo do lula"", ""bolsonaro"", ""bovídeos de lula""]"
96,aggressive,"[""vai se foder"", ""merda"", ""criminoso""]"
96,hate,"[""vai se foder"", ""merda"", ""criminoso""]"
96,other,"[""merda"", ""criminoso""]"
98,aggressive,"[""antro"", ""condenado""]"
101,aggressive,"[""bandidos"", ""estupraram"", ""lixo"", ""puta"", ""chefe de quadrilha""]"
101,other,"[""puta"", ""chefe de quadrilha""]"
102,aggressive,"[""Desgraça""]"
106,other,"[""baixo nível"", ""PQP""]"
107,aggressive,"[""burro""]"
107,hate,"[""burro""]"
107,other,"[""burro""]"
108,aggressive,"[""VAGABUNDO""]"
108,hate,"[""VAGABUNDO""]"
108,other,"[""VAGABUNDO""]"
109,aggressive,"[""patinho feio""]"
109,hate,"[""patinho feio""]"
109,body_shame,"[""patinho feio""]"
111,aggressive,"[""vsf""]"
111,hate,"[""vsf""]"
111,misogyny,"[""mulher faz igual e pior""]"
111,other,"[""vsf""]"
112,aggressive,"[""desastre"", ""coisa"", ""vergonhoso""]"
112,hate,"[""coisa""]"
112,political,"[""presidente""]"
113,aggressive,"[""chupa"", ""gadaiada""]"
113,hate,"[""gadaiada""]"
113,political,"[""gadaiada"", ""governo""]"
116,aggressive,"[""mama no seu pau""]"
117,aggressive,"[""imbecis""]"
117,hate,"[""imbecis esquerdistas""]"
117,political,"[""esquerdistas""]"
118,aggressive,"[""Louca""]"
119,aggressive,"[""mimimi""]"
120,misogyny,"[""papa tudo""]"
124,aggressive,"[""vontade de foder""]"
124,other,"[""vontade de foder""]"
127,aggressive,"[""Vergonha""]"
129,aggressive,"[""vai tomar no cu""]"
129,hate,"[""vai tomar no cu""]"
129,other,"[""vai tomar no cu""]"
131,aggressive,"[""safado"", ""porra""]"
132,aggressive,"[""doente"", ""hospício""]"
134,aggressive,"[""invasor""]"
135,aggressive,"[""otario"", ""zé ruela"", ""bosta""]"
139,other,"[""pqp"", ""distúrbios""]"
140,aggressive,"[""fodido""]"
141,aggressive,"[""Bozo"", ""asno""]"
143,aggressive,"[""cara de cavalo"", ""feia"", ""cara de traveco"", ""cabeçuda"", ""queixo quadrado""]"
143,hate,"[""cara de cavalo"", ""feia"", ""cara de traveco""]"
143,lgbtphobia,"[""traveco""]"
143,misogyny,"[""cara de cavalo"", ""feia"", ""cara de traveco""]"
143,other,"[""cara de cavalo"", ""cabeçuda""]"
144,aggressive,"[""enfia no cu""]"
144,other,"[""enfia no cu""]"
147,aggressive,"[""idiotice"", ""lixo""]"
147,hate,"[""idiotice"", ""lixo""]"
147,other,"[""idiotice"", ""lixo""]"
148,aggressive,"[""abominacao""]"
150,aggressive,"[""fuder"", ""xerecã0""]"
155,aggressive,"[""ladrões"", ""corruptos"", ""ferrada""]"
155,hate,"[""ladrões"", ""corruptos""]"
155,political,"[""congresso"", ""PT""]"
171,aggressive,"[""puta""]"
171,misogyny,"[""puta""]"
173,aggressive,"[""evitavam-se tantos problemas""]"
173,hate,"[""evitavam-se tantos problemas""]"
173,misogyny,"[""namorada""]"
175,aggressive,"[""gorda"", ""feia""]"
175,hate,"[""gorda"", ""feia""]"
175,body_shame,"[""gorda"", ""magra"", ""alta"", ""baixa"", ""feia""]"
175,misogyny,"[""gorda"", ""feia""]"
180,other,"[""babaca""]"
184,aggressive,"[""podres"", ""ladrões""]"
185,aggressive,"[""mandar tomar no cu""]"
185,hate,"[""mandar tomar no cu""]"
185,other,"[""machos q fazem palhaçada""]"
190,aggressive,"[""porra nenhuma"", ""mimada"", ""sem noção"", ""crl""]"
190,hate,"[""mimada"", ""sem noção"", ""crl""]"
190,other,"[""mimada"", ""sem noção""]"
191,aggressive,"[""tome no olho do cu""]"
191,hate,"[""tome no olho do cu""]"
191,other,"[""tome no olho do cu""]"
192,aggressive,"[""RATO""]"
193,aggressive,"[""carai"", ""cu"", ""porra""]"
196,aggressive,"[""fdp""]"
196,hate,"[""fdp""]"
196,other,"[""fdp""]"
199,aggressive,"[""travesti""]"
199,hate,"[""travesti""]"
199,lgbtphobia,"[""travesti""]"
202,aggressive,"[""vai se fuder""]"
206,aggressive,"[""sentei na rola""]"
218,aggressive,"[""feia"", ""gorda"", ""péssima""]"
218,hate,"[""feia"", ""gorda""]"
218,body_shame,"[""feia"", ""gorda"", ""péssima de corpo e rosto""]"
218,misogyny,"[""feia"", ""gorda""]"
220,aggressive,"[""buceta"", ""prikito""]"
223,aggressive,"[""viado"", ""sapatão""]"
223,hate,"[""viado"", ""sapatão""]"
223,lgbtphobia,"[""viado"", ""sapatão""]"
223,misogyny,"[""sapatão""]"
230,aggressive,"[""Safado""]"
231,aggressive,"[""blogueirinha""]"
231,hate,"[""blogueirinha""]"
231,political,"[""faz o l""]"
231,misogyny,"[""blogueirinha""]"
245,aggressive,"[""toma no cu""]"
245,other,"[""toma no cu""]"
248,aggressive,"[""caralhoo"", ""caralho""]"
248,misogyny,"[""caralhoo"", ""caralho""]"
258,aggressive,"[""#orgulhohetero""]"
258,hate,"[""#orgulhohetero""]"
258,lgbtphobia,"[""#orgulhohetero""]"
260,aggressive,"[""ridículos""]"
260,other,"[""ridículos""]"
261,aggressive,"[""fodida""]"
262,aggressive,"[""casamento gay""]"
262,hate,"[""casamento gay""]"
262,lgbtphobia,"[""casamento gay""]"
263,aggressive,"[""vtnc"", ""chata""]"
263,hate,"[""vtnc"", ""chata""]"
263,other,"[""vtnc"", ""chata""]"
271,aggressive,"[""filha da puta""]"
271,hate,"[""filha da puta""]"
271,misogyny,"[""filha da puta""]"
271,other,"[""filha da puta""]"
274,aggressive,"[""filha da puta"", ""desgraçado"", ""caralho""]"
274,hate,"[""filha da puta"", ""desgraçado"", ""caralho""]"
274,other,"[""filha da puta"", ""desgraçado"", ""caralho""]"
279,other,"[""corruPTos""]"
282,aggressive,"[""retardada"", ""rato desnutrido""]"
282,hate,"[""retardada"", ""rato desnutrido""]"
282,other,"[""retardada"", ""rato desnutrido""]"
283,aggressive,"[""cu""]"
287,aggressive,"[""retardado""]"
287,hate,"[""retardado""]"
287,other,"[""retardado""]"
290,aggressive,"[""não tem capacidade intelectual""]"
292,aggressive,"[""babaca""]"
292,hate,"[""babaca""]"
292,other,"[""babaca""]"
296,aggressive,"[""micheque""]"
296,hate,"[""micheque""]"
296,political,"[""micheque"", ""bolsonaro""]"
299,other,"[""macho escroto""]"
303,aggressive,"[""caloteiro"", ""arrogante""]"
311,aggressive,"[""rola""]"
315,aggressive,"[""lixo""]"
317,aggressive,"[""intojo"", ""ridículo""]"
317,hate,"[""intojo"", ""ridículo""]"
317,other,"[""intojo""]"
325,aggressive,"[""burra"", ""trouxa""]"
325,hate,"[""mulher que é burra"", ""trouxa""]"
325,misogyny,"[""mulher que é burra""]"
326,aggressive,"[""odeio""]"
327,aggressive,"[""tesão"", ""porra""]"
330,aggressive,"[""ridículos""]"
332,aggressive,"[""ruuuim""]"
334,aggressive,"[""filha da puta""]"
334,hate,"[""filha da puta""]"
334,other,"[""filha da puta""]"
338,aggressive,"[""se opor ao islã"", ""contra \""refugiados\""""]"
338,hate,"[""se opor ao islã"", ""contra \""refugiados\""""]"
338,xenophobia,"[""contra \""refugiados\""""]"
342,aggressive,"[""burro"", ""imbecil""]"
344,aggressive,"[""fudendo""]"
344,hate,"[""fudendo o brasil""]"
344,political,"[""bolsonaro"", ""lula""]"
345,aggressive,"[""se foder"", ""fuzilado""]"
345,hate,"[""se foder"", ""fuzilado""]"
345,ageism,"[""geração atual de jovens""]"
347,aggressive,"[""rato""]"
348,aggressive,"[""Chata"", ""caralho""]"
356,aggressive,"[""Tortura""]"
357,aggressive,"[""gabinete do ódio""]"
357,hate,"[""gabinete do ódio""]"
357,political,"[""bolsonaro"", ""lula""]"
359,aggressive,"[""Véio caduco""]"
361,aggressive,"[""Fdp""]"
370,aggressive,"[""farinha do mesmo saco""]"
376,aggressive,"[""Nojo""]"
378,xenophobia,"[""sulista"", ""odiar sulista""]"
379,aggressive,"[""desgoverno""]"
379,hate,"[""desgoverno""]"
379,political,"[""desgoverno lula"", ""lula""]"
380,aggressive,"[""preguiçosa"", ""vagabunda""]"
380,hate,"[""preguiçosa"", ""vagabunda""]"
380,misogyny,"[""preguiçosa"", ""vagabunda""]"
383,aggressive,"[""carai""]"
386,aggressive,"[""chupa rola""]"
386,hate,"[""chupa rola""]"
386,other,"[""chupa rola""]"
391,aggressive,"[""inimigo da luz"", ""amigo da escuridão"", ""buraco negro"", ""cor de café"", ""coca cola"", ""carvão""]"
391,hate,"[""inimigo da luz"", ""buraco negro"", ""carvão""]"
391,racism,"[""preto"", ""pretinho"", ""pretao"", ""inimigo da luz"", ""amigo da escuridão"", ""buraco negro"", ""cor de café"", ""coca cola"", ""carvão""]"
392,aggressive,"[""caralho""]"
393,aggressive,"[""te comeram legal""]"
394,aggressive,"[""puta merda""]"
398,misogyny,"[""não pode ela ser colocada na posição de vítima de abuso sexual pelo simples fato de ter bebido""]"
403,aggressive,"[""focado em taxar""]"
415,other,"[""filho da puta""]"
417,aggressive,"[""sujeira"", ""feio"", ""burrice"", ""vagabundo""]"
417,hate,"[""sujeira"", ""burrice"", ""vagabundo""]"
417,other,"[""sujeira"", ""burrice"", ""vagabundo""]"
419,aggressive,"[""pau""]"
425,aggressive,"[""se foda""]"
434,aggressive,"[""rola""]"
438,aggressive,"[""vai da o cu pro rato arranhar"", ""xenofobica"", ""caralho""]"
438,other,"[""vai da o cu pro rato arranhar"", ""xenofobica""]"
440,aggressive,"[""vaca""]"
440,other,"[""vaca""]"
445,aggressive,"[""quadrilha""]"
452,aggressive,"[""caralho"", ""pqp""]"
452,other,"[""pqp""]"
453,aggressive,"[""ladrão"", ""cag**do""]"
454,aggressive,"[""lixos humanos"", ""doidos"", ""maluco fascista"", ""miliciano"", ""bandidos""]"
454,hate,"[""lixos humanos"", ""maluco fascista"", ""miliciano"", ""bandidos""]"
454,political,"[""Bozonarianos"", ""maluco fascista"", ""miliciano"", ""bandidos""]"
458,aggressive,"[""marginais"", ""chiqueiro"", ""advogadinhos""]"
463,aggressive,"[""falido""]"
466,aggressive,"[""buceta""]"
469,aggressive,"[""miliciano""]"
470,aggressive,"[""poha"", ""se fode"", ""lixo""]"
470,hate,"[""se fode"", ""lixo""]"
470,other,"[""poha"", ""lixo""]"
473,aggressive,"[""fêmea temporária""]"
473,hate,"[""fêmea temporária""]"
473,misogyny,"[""fêmea temporária""]"
475,aggressive,"[""porra""]"
476,other,"[""zorra total""]"
480,other,"[""maldito""]"
484,aggressive,"[""fodido""]"
487,aggressive,"[""Vai faltar cadeia""]"
487,hate,"[""pessoal do Pt, Psol""]"
487,political,"[""Pt"", ""Psol""]"
495,other,"[""ridículo""]"
496,aggressive,"[""porra""]"
501,aggressive,"[""sua mae e o cao""]"
501,hate,"[""sua mae e o cao""]"
501,body_shame,"[""cao""]"
501,misogyny,"[""sua mae e o cao""]"
503,xenophobia,"[""china""]"
504,aggressive,"[""porra""]"
506,aggressive,"[""rola""]"
508,aggressive,"[""meu pau""]"
510,aggressive,"[""cabeça de ovo"", ""sórdidos""]"
510,hate,"[""cabeça de ovo""]"
510,body_shame,"[""cabeça de ovo""]"
511,aggressive,"[""seu cu""]"
511,hate,"[""seu cu""]"
511,other,"[""seu cu""]"
513,aggressive,"[""não fica um""]"
523,aggressive,"[""Ridículo""]"
529,aggressive,"[""Pepa"", ""Mula"", ""espírito ruim"", ""l@scando""]"
533,aggressive,"[""bandido""]"
535,aggressive,"[""coisa feia"", ""ficou feio demais""]"
535,hate,"[""coisa feia"", ""ficou feio demais""]"
535,lgbtphobia,"[""qnd homem, pq de \""mulher\"" ficou feio demais""]"
535,other,"[""coisa feia""]"
536,aggressive,"[""feia""]"
536,hate,"[""feia""]"
536,other,"[""feia""]"
538,aggressive,"[""Filho da puta""]"
540,aggressive,"[""Verme parasita""]"
542,aggressive,"[""escroto""]"
542,hate,"[""escroto""]"
542,other,"[""escroto""]"
543,other,"[""ruim demais""]"
551,aggressive,"[""esclerosado""]"
551,hate,"[""esclerosado""]"
551,ageism,"[""esclerosado""]"
551,capacitism,"[""esclerosado""]"
558,aggressive,"[""LIXO""]"
565,aggressive,"[""bandido"", ""cabeça cheia de merda""]"
567,aporophobia,"[""liso"", ""miserável""]"
575,aggressive,"[""f0dendo""]"
580,aggressive,"[""covardes"", ""Nojo""]"
583,lgbtphobia,"[""viado""]"
584,aggressive,"[""enfiou no cu""]"
584,hate,"[""enfiou no cu""]"
584,other,"[""enfiou no cu""]"
589,aggressive,"[""mandar pra pqp""]"
589,hate,"[""mandar pra pqp""]"
589,other,"[""mandar pra pqp""]"
599,aggressive,"[""socialista de merda""]"
599,hate,"[""socialista de merda""]"
599,political,"[""socialista de merda""]"
602,aggressive,"[""vai tomar no seu cu"", ""caralho""]"
602,hate,"[""vai tomar no seu cu"", ""caralho""]"
602,other,"[""vai tomar no seu cu"", ""caralho""]"
605,other,"[""treco feio""]"
615,aggressive,"[""verme"", ""ser deplorável""]"
616,other,"[""fake"", ""#stfvergonhanacional""]"
617,aggressive,"[""bandidos""]"
619,aggressive,"[""sapatao""]"
619,hate,"[""sapatao""]"
619,lgbtphobia,"[""sapatao""]"
619,misogyny,"[""sapatao""]"
629,aggressive,"[""#BolsonaroEnvergonhaoBrasil""]"
630,aggressive,"[""coitada""]"
631,aggressive,"[""odio""]"
643,other,"[""Time carioca só presta qnd o juiz joga junto""]"
645,aggressive,"[""não pode ser vegetariano""]"
645,hate,"[""não pode ser vegetariano""]"
645,other,"[""não pode ser vegetariano""]"
647,aggressive,"[""covardes"", ""canalhas""]"
649,aggressive,"[""vaca""]"
649,hate,"[""vaca""]"
649,other,"[""vaca""]"
652,aggressive,"[""buceta""]"
659,aggressive,"[""Fdp""]"
663,aggressive,"[""retardado""]"
663,hate,"[""retardado""]"
663,other,"[""retardado""]"
665,aggressive,"[""mimimi""]"
667,aggressive,"[""marginal"", ""inimigo da pátria""]"
677,aggressive,"[""filha da puta"", ""caralho""]"
679,aggressive,"[""Larápio"", ""canalha""]"
686,aggressive,"[""fdp""]"
686,other,"[""fdp""]"
687,misogyny,"[""mulher feia""]"
691,other,"[""Globo lixo""]"
696,other,"[""tosco"", ""criminoso"", ""narrativa fraudulenta""]"
701,aggressive,"[""praga""]"
702,aggressive,"[""cazzo""]"
704,aggressive,"[""gordo""]"
704,hate,"[""gordo""]"
704,other,"[""gordo""]"
705,aggressive,"[""oporra""]"
707,aggressive,"[""puto""]"
707,other,"[""puto""]"
710,aggressive,"[""Sem noção""]"
711,aggressive,"[""Carra de pau""]"
713,aggressive,"[""feio""]"
713,hate,"[""feio""]"
713,other,"[""feio""]"
718,aggressive,"[""frouxo"", ""covarde""]"
718,hate,"[""frouxo"", ""covarde""]"
718,lgbtphobia,"[""frouxo""]"
726,aggressive,"[""bixa""]"
726,hate,"[""bixa""]"
726,lgbtphobia,"[""bixa""]"
726,political,"[""bolsonaro""]"
728,aggressive,"[""vôMITO"", ""satanás""]"
730,aggressive,"[""casa do caralho""]"
730,other,"[""casa do caralho""]"
734,aggressive,"[""corna""]"
734,hate,"[""corna""]"
734,misogyny,"[""corna""]"
734,other,"[""corna""]"
736,aggressive,"[""Porca asquerosa""]"
736,hate,"[""Porca asquerosa""]"
736,misogyny,"[""Porca asquerosa""]"
740,aggressive,"[""chata"", ""caralho""]"
740,hate,"[""chata"", ""caralho""]"
740,other,"[""fã de kpop começou a sair das cavernas""]"
741,aggressive,"[""GORDO""]"
741,hate,"[""GORDO""]"
741,lgbtphobia,"[""biologicamente é so XX ou XY""]"
741,misogyny,"[""biologicamente é so XX ou XY""]"
743,aggressive,"[""#GLOBOLIXO""]"
744,aggressive,"[""tetas""]"
751,aggressive,"[""DUZINFERNOS""]"
751,hate,"[""DUZINFERNOS""]"
751,political,"[""esquerda"", ""DUZINFERNOS""]"
755,aggressive,"[""ridicula"", ""pqp"", ""meu cu"", ""vsf""]"
755,hate,"[""ridicula"", ""vsf""]"
755,other,"[""meu cu"", ""vsf""]"
759,aggressive,"[""burraaaaaaaaaasso"", ""puta que pariu""]"
759,hate,"[""burraaaaaaaaaasso""]"
759,other,"[""burraaaaaaaaaasso""]"
762,aggressive,"[""desmoralizar""]"
762,hate,"[""desmoralizar""]"
762,political,"[""esquerda""]"
764,aggressive,"[""fdp"", ""fedida"", ""caralho""]"
764,hate,"[""fdp"", ""caralho""]"
764,other,"[""fdp""]"
771,aggressive,"[""vai se foder""]"
771,hate,"[""vai se foder""]"
771,misogyny,"[""corpo das dominicanas""]"
771,other,"[""vai se foder""]"
772,aggressive,"[""Pepa Pig"", ""Pinguço""]"
773,aggressive,"[""pau""]"
775,aggressive,"[""fica grávida""]"
775,hate,"[""fica grávida""]"
775,misogyny,"[""fica grávida""]"
779,aggressive,"[""Lixos""]"
784,other,"[""nazista""]"
785,aggressive,"[""babaca""]"
785,hate,"[""babaca""]"
785,other,"[""babaca""]"
787,other,"[""ratos"", ""lixo""]"
788,aggressive,"[""esquerdopatas"", ""sem caráter"", ""marrom-cocô""]"
788,hate,"[""esquerdopatas"", ""sem caráter""]"
788,political,"[""esquerdopatas""]"
794,lgbtphobia,"[""sapatão""]"
796,aggressive,"[""arrombado""]"
796,other,"[""arrombado""]"
800,aggressive,"[""Malditos chineses"", ""malditas""]"
800,hate,"[""Malditos chineses""]"
800,racism,"[""Malditos chineses""]"
800,xenophobia,"[""Malditos chineses""]"
801,aggressive,"[""Fufas""]"
801,hate,"[""Fufas""]"
801,lgbtphobia,"[""Fufas""]"
801,misogyny,"[""Fufas""]"
802,aggressive,"[""LIXO""]"
802,hate,"[""LIXO""]"
802,ageism,"[""ESSA GERAÇÃO É UM LIXO""]"
803,aggressive,"[""horrível"", ""pior d todas""]"
805,aggressive,"[""bucetaaaa"", ""porra""]"
805,misogyny,"[""bucetaaaa""]"
810,aggressive,"[""sebosa""]"
811,aggressive,"[""osso torto""]"
811,hate,"[""osso torto""]"
811,misogyny,"[""osso torto""]"
817,aggressive,"[""vai tomar no cu""]"
817,other,"[""vai tomar no cu""]"
818,aggressive,"[""pqp"", ""mimadas"", ""infernooo"", ""caralhoooooooooo""]"
818,hate,"[""mimadas"", ""infernooo""]"
818,other,"[""mimadas""]"
820,aggressive,"[""doentes"", ""bandidos""]"
820,hate,"[""doentes""]"
820,capacitism,"[""doentes""]"
820,political,"[""bandidos""]"
821,other,"[""feia"", ""chata"", ""gorda""]"
824,aggressive,"[""odeio"", ""matar essas porrinhas com tiro na cabeça""]"
824,hate,"[""odeio"", ""matar essas porrinhas com tiro na cabeça""]"
824,other,"[""matar essas porrinhas com tiro na cabeça""]"
826,aggressive,"[""vai tomar no cu""]"
826,other,"[""vai tomar no cu""]"
827,other,"[""CONTRATAR UM ASSASSINO DE ALUGUEL SO P MATA ELE"", ""FILHO DA PUTA""]"
836,aggressive,"[""óleo de peroba""]"
836,hate,"[""óleo de peroba""]"
836,misogyny,"[""óleo de peroba""]"
836,other,"[""óleo de peroba""]"
837,aggressive,"[""surtou"", ""pqp""]"
839,other,"[""feia""]"
847,aggressive,"[""vá a Merda"", ""Fudido""]"
848,aggressive,"[""cadelinha passiva""]"
848,hate,"[""cadelinha passiva""]"
848,lgbtphobia,"[""cadelinha passiva""]"
848,other,"[""cadelinha passiva""]"
853,aggressive,"[""Cretino"", ""Crápula"", ""Escroto""]"
857,aggressive,"[""lixo""]"
857,hate,"[""lixo""]"
857,political,"[""esquerda""]"
859,other,"[""lixo""]"
862,aggressive,"[""desgraçado""]"
862,hate,"[""desgraçado""]"
862,other,"[""desgraçado""]"
863,aggressive,"[""enchi tanto o cu de cachaça""]"
870,aggressive,"[""pau""]"
871,other,"[""pau no cu""]"
877,aggressive,"[""lixo"", ""bosta"", ""mentira""]"
883,aggressive,"[""inútil""]"
884,aggressive,"[""Mulherzinha safada""]"
884,hate,"[""Mulherzinha safada""]"
884,misogyny,"[""Mulherzinha safada""]"
890,aggressive,"[""guri do inferno"", ""filho da puta""]"
890,hate,"[""guri do inferno"", ""filho da puta""]"
890,other,"[""guri do inferno"", ""filho da puta""]"
892,aggressive,"[""feia"", ""gorda"", ""rodada""]"
892,hate,"[""feia"", ""gorda"", ""rodada""]"
892,body_shame,"[""feia"", ""gorda""]"
892,misogyny,"[""feia"", ""gorda"", ""rodada""]"
893,aggressive,"[""vai tomar no cu"", ""infeliz""]"
893,hate,"[""vai tomar no cu"", ""infeliz""]"
893,other,"[""vai tomar no cu"", ""infeliz""]"
899,aggressive,"[""burra""]"
899,hate,"[""burra""]"
899,misogyny,"[""burra""]"
902,aggressive,"[""ALMOFAFINHAS"", ""MERDA""]"
907,aggressive,"[""canalha""]"
908,aggressive,"[""safado""]"
913,aggressive,"[""gorda"", ""feia""]"
913,hate,"[""gorda"", ""feia""]"
913,body_shame,"[""gorda"", ""feia""]"
913,misogyny,"[""gorda"", ""feia""]"
922,aggressive,"[""corja""]"
922,hate,"[""corja""]"
922,other,"[""corja""]"
923,aggressive,"[""canalhas""]"
925,aggressive,"[""traste""]"
926,aggressive,"[""cu"", ""rola""]"
927,aggressive,"[""burra""]"
927,hate,"[""burra""]"
927,misogyny,"[""mulher burra""]"
937,aggressive,"[""Cala a boca"", ""traidoras""]"
938,aggressive,"[""porra""]"
939,aggressive,"[""vai toma no cu""]"
950,aggressive,"[""noção não tem""]"
951,aggressive,"[""Lixo""]"
952,other,"[""feio""]"
953,aggressive,"[""nazista""]"
953,other,"[""nazista""]"
954,aggressive,"[""comer seu cu"", ""com um serrote""]"
